tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
523,12:14.1,20:57.3,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,28607,Customer,1970,0
505,12:39.1,21:04.2,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,17231,Customer,1970,0
192,13:26.1,16:38.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,28186,Customer,1970,0
625,13:29.7,23:55.1,3677,Glenwood Ave,40.72755147,-74.07106072,3213,Van Vorst Park,40.71848892,-74.04772663,39260,Subscriber,1969,1
629,13:36.0,24:05.0,3677,Glenwood Ave,40.72755147,-74.07106072,3213,Van Vorst Park,40.71848892,-74.04772663,35095,Customer,1970,0
330,14:43.2,20:13.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,44223,Customer,1970,0
1297,15:00.9,36:38.3,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3203,Hamilton Park,40.72759597,-74.04424731,46926,Customer,1970,0
3093,15:23.0,06:56.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44381,Customer,1970,0
497,15:26.6,23:44.2,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,44737,Customer,1970,0
1259,15:28.2,36:27.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3203,Hamilton Park,40.72759597,-74.04424731,45726,Customer,1970,0
285,17:13.6,21:59.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42625,Customer,1970,0
2060,17:22.5,51:42.6,3202,Newport PATH,40.7272235,-74.0337589,3677,Glenwood Ave,40.72755147,-74.07106072,40093,Customer,1970,0
2074,17:42.1,52:16.6,3202,Newport PATH,40.7272235,-74.0337589,3677,Glenwood Ave,40.72755147,-74.07106072,54262,Customer,1970,0
1425,17:56.3,41:41.8,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42371,Customer,1970,0
218,18:31.0,22:09.3,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,44825,Subscriber,1986,1
1092,18:56.8,37:09.1,3640,Journal Square,40.73367,-74.0625,3273,Manila & 1st,40.72165072,-74.04288411,43090,Customer,1970,0
489,20:25.8,28:34.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,30009,Customer,1970,0
3781,21:14.5,24:16.1,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42343,Customer,1970,0
1265,21:25.5,42:30.8,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42614,Customer,1970,0
3782,21:29.3,24:32.1,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,54260,Customer,1970,0
3007,23:47.6,13:54.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44721,Customer,1970,0
820,23:50.5,37:30.6,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,35155,Customer,1970,0
334,24:45.2,30:19.3,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,46079,Customer,1970,0
7230,25:12.7,25:43.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,32598,Customer,1970,0
312,26:24.1,31:36.9,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.7127742,-74.0364857,44556,Customer,1970,0
362,26:37.7,32:40.3,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,46537,Customer,1970,0
5221,26:49.6,53:51.1,3198,Heights Elevator,40.74871595,-74.0404433,4069,Cabrini Blvd & W 177 St,40.848282,-73.941343,44920,Customer,1970,0
4648,27:17.6,44:46.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,43544,Customer,1970,0
2382,28:03.5,07:45.8,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,34039,Customer,1970,0
1075,28:37.8,46:33.7,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44687,Customer,1970,0
933,28:46.6,44:20.3,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,43558,Customer,1970,0
114,28:54.4,30:48.9,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,39391,Customer,1970,0
1055,29:10.5,46:46.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,54269,Customer,1970,0
350,29:33.6,35:24.2,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,54265,Customer,1970,0
180,29:38.1,32:39.0,3640,Journal Square,40.73367,-74.0625,3195,Sip Ave,40.7308971,-74.06391263,24965,Customer,1970,0
1404,31:22.0,54:47.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3269,Brunswick & 6th,40.72601173,-74.05038893,40308,Customer,1970,0
226,31:27.4,35:14.4,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,42580,Customer,1970,0
950,32:15.7,48:05.9,3203,Hamilton Park,40.72759597,-74.04424731,3195,Sip Ave,40.7308971,-74.06391263,44364,Customer,1970,0
4758,33:43.5,53:01.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3192,Liberty Light Rail,40.7112423,-74.0557013,28551,Customer,1970,0
777,33:56.7,46:54.1,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,39391,Customer,1970,0
879,34:22.1,49:01.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3192,Liberty Light Rail,40.7112423,-74.0557013,40549,Customer,1970,0
569,36:03.3,45:32.4,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,18220,Customer,1970,0
563,36:18.5,45:42.3,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,46226,Customer,1970,0
639,36:29.0,47:08.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3272,Jersey & 3rd,40.72333159,-74.04595256,27312,Customer,1970,0
988,38:27.1,54:56.0,3198,Heights Elevator,40.74871595,-74.0404433,3220,5 Corners Library,40.73496102,-74.05950308,44425,Customer,1970,0
890,40:15.5,55:06.4,3198,Heights Elevator,40.74871595,-74.0404433,3220,5 Corners Library,40.73496102,-74.05950308,54257,Customer,1970,0
202,41:28.7,44:50.9,3681,Grand St,40.71517768,-74.03768331,3187,Warren St,40.7211236,-74.03805095,39598,Customer,1970,0
2109,43:11.6,18:21.2,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,43332,Customer,1970,0
549,43:19.9,52:29.0,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,54247,Customer,1970,0
2078,43:23.5,18:01.9,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42812,Customer,1970,0
81,44:00.0,45:21.9,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,29814,Customer,1970,0
1146,45:56.1,05:02.3,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,44358,Customer,1970,0
4561,46:04.4,02:06.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42396,Customer,1970,0
1110,46:40.7,05:11.3,3211,Newark Ave,40.72152515,-74.04630454,3280,Astor Place,40.7192822,-74.07126188,35159,Subscriber,1986,2
4547,46:41.0,02:28.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,43803,Customer,1970,0
208,47:01.5,50:29.7,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42213,Customer,1970,0
954,47:25.3,03:19.9,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,39391,Customer,1970,0
580,48:10.5,57:51.1,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,42596,Customer,1970,0
3797,49:29.2,52:47.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,40549,Customer,1970,0
92,49:38.4,51:10.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,19209,Customer,1970,0
1055,50:03.9,07:39.7,3203,Hamilton Park,40.72759597,-74.04424731,3267,Morris Canal,40.71241882,-74.03852552,44825,Customer,1970,0
923,52:14.8,07:38.1,3203,Hamilton Park,40.72759597,-74.04424731,3267,Morris Canal,40.71241882,-74.03852552,41400,Customer,1970,0
516,52:28.8,01:05.7,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,43090,Customer,1970,0
582,52:37.0,02:19.8,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,46226,Customer,1970,0
1678,52:38.0,20:36.2,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,32945,Customer,1970,0
534,53:29.4,02:23.9,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,38891,Customer,1970,0
1459,54:32.6,18:52.5,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,46527,Customer,1970,0
1483,54:39.5,19:22.6,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,38470,Customer,1970,0
268,56:30.5,00:59.2,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,44209,Customer,1970,0
2276,56:44.6,34:40.8,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,47257,Customer,1970,0
138,56:53.9,59:12.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,44737,Customer,1970,0
119,57:21.1,59:21.1,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42213,Customer,1970,0
2068,57:24.3,31:52.8,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42494,Customer,1970,0
387,58:00.5,04:27.7,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.72759597,-74.04424731,39571,Customer,1970,0
559,58:13.3,07:32.8,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,44364,Customer,1970,0
612,58:34.6,08:47.0,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42485,Customer,1970,0
1074,00:32.3,18:27.2,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,47252,Customer,1970,0
402,00:59.4,07:42.2,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,47255,Customer,1970,0
545,01:10.8,10:16.2,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,49081,Customer,1970,0
118,01:15.4,03:14.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,44971,Customer,1970,0
1024,01:37.8,18:42.2,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44737,Customer,1970,0
217,01:51.9,05:29.8,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,54267,Customer,1970,0
219,01:55.8,05:34.8,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,54259,Customer,1970,0
210,02:02.0,05:33.0,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,32349,Customer,1970,0
258,02:35.3,06:53.8,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,45363,Customer,1970,0
1656,02:46.2,30:23.1,3677,Glenwood Ave,40.72755147,-74.07106072,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54262,Customer,1970,0
486,02:51.0,10:58.0,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,54246,Customer,1970,0
1364,03:12.0,25:56.3,3195,Sip Ave,40.7308971,-74.06391263,3196,Riverview Park,40.7443187,-74.0439909,42191,Subscriber,1981,1
661,03:15.3,14:17.0,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42371,Customer,1970,0
468,03:25.5,11:13.8,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,54247,Customer,1970,0
401,03:56.6,10:38.3,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40306,Customer,1970,0
358,04:05.8,10:03.8,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,42249,Customer,1970,0
674,04:07.5,15:22.0,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,15730,Customer,1970,0
162,04:47.4,07:30.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3209,Brunswick St,40.7241765,-74.0506564,40443,Customer,1970,0
692,05:28.4,17:00.9,3679,Bergen Ave,40.72210379,-74.071455,3206,Hilltop,40.7311689,-74.0575736,54245,Customer,1970,0
578,05:42.4,15:21.4,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,28583,Customer,1970,0
414,05:58.8,12:52.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,39391,Customer,1970,0
1374,06:05.9,29:00.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,45582,Customer,1970,0
322,06:09.5,11:32.3,3273,Manila & 1st,40.72165072,-74.04288411,3638,Washington St,40.7242941,-74.0354826,43629,Customer,1970,0
958,08:24.1,24:22.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517768,-74.03768331,44381,Customer,1970,0
922,09:37.3,25:00.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3276,Marin Light Rail,40.71458404,-74.04281706,44392,Customer,1970,0
849,09:53.9,24:03.3,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,18220,Customer,1970,0
834,10:10.3,24:05.3,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,48857,Customer,1970,0
300,10:16.8,15:16.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42704,Customer,1970,0
1682,11:54.2,39:56.3,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,45822,Customer,1970,0
217,12:01.1,15:38.4,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,47255,Customer,1970,0
243,13:04.8,17:08.8,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42635,Customer,1970,0
5014,13:35.1,37:10.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,39176,Customer,1970,0
4960,14:14.7,36:55.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,39533,Customer,1970,0
638,14:43.7,25:22.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3192,Liberty Light Rail,40.7112423,-74.0557013,40925,Customer,1970,0
4913,15:01.4,36:55.0,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,26703,Customer,1970,0
4891,15:09.1,36:40.2,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,44225,Customer,1970,0
615,15:21.0,25:36.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44358,Customer,1970,0
1493,15:54.2,40:47.7,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,34337,Customer,1970,0
597,16:24.8,26:22.4,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,44191,Customer,1970,0
590,16:27.7,26:18.0,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,54267,Customer,1970,0
1356,16:53.3,39:30.1,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38891,Customer,1970,0
1403,17:19.4,40:42.8,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,41400,Customer,1970,0
1001,18:00.4,34:41.9,3206,Hilltop,40.7311689,-74.0575736,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,38641,Customer,1970,0
465,18:02.7,25:48.4,3213,Van Vorst Park,40.71848892,-74.04772663,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46079,Subscriber,1966,1
534,18:16.3,27:10.4,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,44971,Customer,1970,0
305,18:44.2,23:49.9,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,54265,Customer,1970,0
3227,18:52.2,12:40.0,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,35155,Customer,1970,0
864,18:53.7,33:18.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,42812,Customer,1970,0
3229,19:09.6,12:59.2,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42422,Customer,1970,0
740,20:58.1,33:18.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,43332,Customer,1970,0
804,21:24.7,34:48.8,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,28874,Customer,1970,0
978,21:50.6,38:09.2,3281,Leonard Gordon Park,40.74590997,-74.05727148,3638,Washington St,40.7242941,-74.0354826,43369,Customer,1970,0
380,22:10.8,28:31.0,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,39598,Customer,1970,0
1023,22:47.3,39:50.4,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,40440,Customer,1970,0
468,22:53.2,30:41.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42105,Customer,1970,0
382,22:59.6,29:22.2,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,42596,Customer,1970,0
385,24:04.1,30:30.0,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40464,Customer,1970,0
961,24:09.0,40:10.6,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,54269,Customer,1970,0
2167,26:52.0,02:59.1,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,28639,Customer,1970,0
2155,27:03.8,02:59.6,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,45726,Customer,1970,0
370,28:03.1,34:13.9,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,45091,Customer,1970,0
628,28:08.4,38:37.4,3203,Hamilton Park,40.72759597,-74.04424731,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43090,Subscriber,1971,2
499,28:35.3,36:54.4,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48922,Customer,1970,0
490,28:38.6,36:49.1,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,18808,Customer,1970,0
666,29:47.8,40:54.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,42485,Customer,1970,0
586,31:10.7,40:57.6,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,25541,Customer,1970,0
583,31:13.1,40:56.3,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,44392,Customer,1970,0
671,32:23.3,43:34.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3267,Morris Canal,40.71241882,-74.03852552,40308,Customer,1970,0
563,33:36.3,42:59.7,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,42316,Subscriber,1973,1
244,35:00.8,39:05.2,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,44398,Customer,1970,0
430,35:32.8,42:43.0,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,30143,Customer,1970,0
540,36:27.8,45:27.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3206,Hilltop,40.7311689,-74.0575736,51127,Customer,1970,0
707,40:20.0,52:07.1,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,45340,Customer,1970,0
908,40:44.5,55:52.5,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,41002,Customer,1970,0
879,43:23.9,58:03.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,31661,Customer,1970,0
2211,44:01.2,20:52.8,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,38990,Customer,1970,0
822,44:22.6,58:04.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,43637,Customer,1970,0
1217,45:22.5,05:39.9,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54245,Customer,1970,0
311,46:06.5,51:17.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,47255,Customer,1970,0
1048,47:28.6,04:57.5,3280,Astor Place,40.7192822,-74.07126188,3273,Manila & 1st,40.72165072,-74.04288411,35159,Customer,1970,0
1095,47:29.4,05:45.2,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,31667,Customer,1970,0
188,47:41.8,50:50.7,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38674,Customer,1970,0
607,47:52.2,57:59.3,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,46265,Customer,1970,0
1934,48:25.4,20:39.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,45198,Customer,1970,0
1559,48:31.2,14:30.6,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,40465,Customer,1970,0
1890,48:57.3,20:28.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,40858,Customer,1970,0
862,50:10.8,04:33.5,3203,Hamilton Park,40.72759597,-74.04424731,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,31496,Customer,1970,0
853,50:25.9,04:39.0,3203,Hamilton Park,40.72759597,-74.04424731,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42277,Customer,1970,0
3832,51:10.6,55:03.5,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42363,Customer,1970,0
1537,51:22.1,16:59.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601173,-74.05038893,49081,Customer,1970,0
555,53:39.6,02:55.5,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,51127,Customer,1970,0
994,54:04.5,10:38.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3275,Columbus Drive,40.7183552,-74.03891444,28583,Customer,1970,0
504,54:18.2,02:42.7,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,54256,Customer,1970,0
593,54:42.7,04:35.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,30009,Customer,1970,0
765,55:17.8,08:03.6,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,41618,Customer,1970,0
574,55:43.0,05:17.2,3202,Newport PATH,40.7272235,-74.0337589,3213,Van Vorst Park,40.71848892,-74.04772663,38363,Customer,1970,0
6953,56:48.6,52:42.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3273,Manila & 1st,40.72165072,-74.04288411,42788,Customer,1970,0
5259,57:56.1,25:35.3,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,44911,Customer,1970,0
353,59:08.1,05:01.4,3279,Dixon Mills,40.72163014,-74.04996783,3275,Columbus Drive,40.7183552,-74.03891444,42614,Customer,1970,0
6509,59:09.0,47:38.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3186,Grove St PATH,40.71958612,-74.04311746,44787,Customer,1970,0
733,59:10.4,11:24.3,3639,Harborside,40.7192517,-74.034234,3678,Fairmount Ave,40.72572614,-74.07195926,30247,Customer,1970,0
424,59:16.3,06:20.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,43637,Customer,1970,0
428,59:24.2,06:32.7,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40308,Customer,1970,0
6510,59:34.3,48:04.4,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3186,Grove St PATH,40.71958612,-74.04311746,40958,Customer,1970,0
224,59:44.9,03:29.2,3195,Sip Ave,40.7308971,-74.06391263,3640,Journal Square,40.73367,-74.0625,24965,Customer,1970,0
4128,59:55.9,08:44.2,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,54254,Customer,1970,0
865,01:20.4,15:46.1,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,28874,Customer,1970,0
1351,01:54.6,24:26.6,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072,-74.04288411,40796,Customer,1970,0
2596,02:30.4,45:46.9,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,39740,Customer,1970,0
